time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,cloudcover,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,windgusts_10m,shortwave_radiation,weathercode,city
2026-01-23 07:00:00,31.5,33.3,0.0,0.0,0.0,80,52,1005.3,20.5,11,42.5,707.0,2,singapore
2026-01-23 08:00:00,31.1,32.7,0.0,0.0,0.0,82,54,1004.8,19.9,13,41.8,602.0,3,singapore
2026-01-23 09:00:00,30.6,32.1,0.0,0.0,0.0,72,56,1004.9,18.6,15,41.4,526.0,2,singapore
2026-01-23 10:00:00,29.6,31.2,0.0,0.0,0.0,55,59,1005.4,18.0,16,37.8,321.0,2,singapore
2026-01-23 11:00:00,28.3,30.2,0.0,0.0,0.0,57,64,1006.0,15.9,18,36.4,111.0,2,singapore
2026-01-23 12:00:00,27.0,29.6,0.0,0.0,0.0,72,71,1006.7,12.9,18,31.7,2.0,2,singapore
2026-01-23 13:00:00,26.2,29.1,0.0,0.0,0.0,81,75,1007.4,11.2,21,27.0,0.0,3,singapore
2026-01-23 14:00:00,25.5,28.9,0.0,0.0,0.0,91,80,1008.0,9.8,24,22.0,0.0,3,singapore
2026-01-23 15:00:00,25.0,28.7,0.0,0.0,0.0,100,83,1008.3,8.5,28,18.0,0.0,3,singapore
2026-01-23 16:00:00,24.6,28.4,0.0,0.0,0.0,84,85,1008.1,7.4,29,15.8,0.0,2,singapore
2026-01-23 17:00:00,24.3,28.2,0.0,0.0,0.0,68,87,1007.5,6.9,28,15.1,0.0,2,singapore
2026-01-23 18:00:00,24.1,28.0,0.0,0.0,0.0,52,88,1007.0,6.4,27,14.8,0.0,2,singapore
2026-01-23 19:00:00,23.9,27.9,0.0,0.0,0.0,53,89,1006.6,6.3,24,14.8,0.0,2,singapore
2026-01-23 20:00:00,23.9,27.8,0.0,0.0,0.0,53,89,1006.3,7.0,21,15.5,0.0,2,singapore
2026-01-23 21:00:00,23.9,27.8,0.0,0.0,0.0,54,89,1006.3,6.8,18,15.5,0.0,2,singapore
2026-01-23 22:00:00,23.8,27.8,0.0,0.0,0.0,55,90,1006.8,5.9,14,13.0,0.0,2,singapore
2026-01-23 23:00:00,23.7,27.9,0.0,0.0,0.0,57,90,1007.5,4.7,9,9.7,0.0,2,singapore
2026-01-24 00:00:00,24.1,28.3,0.0,0.0,0.0,58,88,1008.2,5.1,4,10.1,36.0,2,singapore
2026-01-24 01:00:00,25.5,29.2,0.0,0.0,0.0,60,81,1008.7,8.4,10,16.9,158.0,2,singapore
2026-01-24 02:00:00,27.3,30.2,0.0,0.0,0.0,61,72,1009.1,13.3,13,27.0,340.0,2,singapore
2026-01-24 03:00:00,28.9,31.0,0.0,0.0,0.0,63,64,1009.1,17.1,15,34.9,532.0,2,singapore
2026-01-24 04:00:00,29.9,32.3,0.0,0.0,0.0,66,59,1008.7,18.7,16,38.2,683.0,2,singapore
2026-01-24 05:00:00,30.7,33.4,0.0,0.0,0.0,69,56,1007.8,19.0,15,39.2,777.0,2,singapore
2026-01-24 06:00:00,31.1,34.0,0.0,0.0,0.0,72,55,1007.0,19.1,16,39.6,804.0,2,singapore
2026-01-24 07:00:00,31.1,33.8,0.0,0.0,0.0,70,55,1006.3,18.9,18,39.2,755.0,2,singapore
2026-01-24 08:00:00,30.8,33.2,0.0,0.0,0.0,69,57,1005.7,18.3,20,37.8,641.0,2,singapore
2026-01-24 09:00:00,30.2,32.2,0.0,0.0,0.0,67,59,1005.5,17.4,22,36.4,488.0,2,singapore
2026-01-24 10:00:00,29.3,31.4,0.0,0.0,0.0,78,62,1005.9,16.1,24,34.9,314.0,3,singapore
2026-01-24 11:00:00,28.1,30.5,0.0,0.0,0.0,89,67,1006.6,14.8,26,33.1,130.0,3,singapore
2026-01-24 12:00:00,27.0,29.6,0.0,0.0,0.0,100,71,1007.3,13.0,28,30.6,16.0,3,singapore
2026-01-24 13:00:00,26.1,29.1,0.0,0.0,0.0,93,76,1007.8,11.6,30,27.0,0.0,2,singapore
2026-01-24 14:00:00,25.4,28.9,0.0,0.0,0.0,87,81,1008.2,9.9,33,22.3,0.0,2,singapore
2026-01-24 15:00:00,24.8,28.6,0.0,0.0,0.0,80,85,1008.4,8.6,33,18.7,0.0,2,singapore
2026-01-24 16:00:00,24.4,28.3,0.0,0.0,0.0,87,87,1008.2,7.4,29,16.2,0.0,3,singapore
2026-01-24 17:00:00,24.1,28.2,0.0,0.0,0.0,93,89,1007.8,6.6,22,14.4,0.0,3,singapore
2026-01-24 18:00:00,23.9,28.1,0.0,0.0,0.0,100,90,1007.4,6.2,21,13.7,0.0,3,singapore
2026-01-24 19:00:00,23.8,28.0,0.0,0.0,0.0,86,91,1007.0,6.3,24,14.0,0.0,2,singapore
2026-01-24 20:00:00,23.8,27.8,0.0,0.0,0.0,71,91,1006.7,7.1,30,15.1,0.0,2,singapore
2026-01-24 21:00:00,23.8,27.7,0.0,0.0,0.0,57,91,1006.6,7.8,34,15.8,0.0,2,singapore
2026-01-24 22:00:00,23.7,27.7,0.0,0.0,0.0,71,92,1006.8,7.1,30,14.0,0.0,3,singapore
2026-01-24 23:00:00,23.6,27.8,0.0,0.0,0.0,86,92,1007.3,6.1,28,11.9,0.0,3,singapore
2026-01-25 00:00:00,24.1,28.3,0.0,0.0,0.0,100,90,1007.7,6.3,24,12.2,27.0,3,singapore
2026-01-25 01:00:00,25.4,29.1,0.0,0.0,0.0,97,83,1008.0,9.2,26,18.4,134.0,3,singapore
2026-01-25 02:00:00,27.2,30.1,0.0,0.0,0.0,94,73,1008.3,13.5,25,27.7,320.0,3,singapore
2026-01-25 03:00:00,28.8,31.0,0.0,0.0,0.0,91,65,1008.3,16.9,27,34.6,531.0,3,singapore
2026-01-25 04:00:00,30.0,32.4,0.0,0.0,0.0,94,59,1007.7,18.2,27,37.1,672.0,3,singapore
2026-01-25 05:00:00,31.0,33.9,0.0,0.0,0.0,97,55,1006.7,18.4,28,37.8,791.0,3,singapore
2026-01-25 06:00:00,31.7,34.7,0.0,0.0,0.0,100,52,1006.0,18.4,28,37.8,845.0,3,singapore
2026-01-25 07:00:00,31.3,33.8,0.0,0.0,0.0,83,54,1005.3,18.3,32,37.8,730.0,2,singapore
2026-01-25 08:00:00,30.9,33.0,0.0,0.0,0.0,78,55,1004.6,19.0,33,38.9,656.0,2,singapore
2026-01-25 09:00:00,30.3,31.9,0.0,0.0,0.0,72,58,1004.4,18.9,35,38.9,522.0,2,singapore
2026-01-25 10:00:00,29.2,31.3,0.0,0.0,0.0,81,63,1004.9,17.2,37,37.4,339.0,3,singapore
2026-01-25 11:00:00,27.8,30.3,0.0,0.0,0.0,91,69,1005.7,15.1,40,35.3,141.0,3,singapore
2026-01-25 12:00:00,26.6,29.4,0.0,0.0,0.0,100,74,1006.5,13.0,44,32.0,17.0,3,singapore
2026-01-25 13:00:00,25.9,29.0,0.0,0.0,0.0,94,78,1007.2,11.2,45,27.4,0.0,3,singapore
2026-01-25 14:00:00,25.4,29.0,0.0,0.0,0.0,89,82,1007.9,9.4,47,22.0,0.0,3,singapore
2026-01-25 15:00:00,25.0,28.9,0.0,0.0,0.0,83,85,1008.3,8.1,45,18.0,0.0,3,singapore
2026-01-25 16:00:00,24.7,28.8,0.0,0.0,0.0,89,87,1008.2,7.6,45,16.2,0.0,3,singapore
2026-01-25 17:00:00,24.6,28.6,0.0,0.0,0.0,94,87,1007.8,7.9,43,15.5,0.0,3,singapore
2026-01-25 18:00:00,24.5,28.6,0.0,0.0,0.0,100,88,1007.4,7.7,41,15.1,0.0,3,singapore
2026-01-25 19:00:00,24.4,28.4,0.0,0.0,0.0,100,88,1007.0,7.2,37,15.1,0.0,3,singapore
2026-01-25 20:00:00,24.2,28.2,0.0,0.0,0.0,100,89,1006.7,7.3,33,15.5,0.0,3,singapore
2026-01-25 21:00:00,24.1,28.1,0.0,0.0,0.0,100,89,1006.6,6.9,28,15.1,0.0,3,singapore
2026-01-25 22:00:00,23.9,28.0,0.0,0.0,0.0,90,90,1007.0,6.0,25,13.3,0.0,2,singapore
2026-01-25 23:00:00,23.7,28.0,0.0,0.0,0.0,80,91,1007.8,4.8,27,10.8,0.0,2,singapore
2026-01-26 00:00:00,24.0,28.4,0.0,0.0,0.0,70,90,1008.3,4.8,27,11.2,27.0,2,singapore
2026-01-26 01:00:00,25.2,29.2,0.0,0.0,0.0,69,84,1008.6,8.0,27,16.9,135.0,2,singapore
2026-01-26 02:00:00,26.9,30.0,0.0,0.0,0.0,67,75,1008.7,12.4,26,25.6,326.0,2,singapore
2026-01-26 03:00:00,28.4,30.9,0.0,0.0,0.0,66,67,1008.5,15.8,27,32.4,536.0,2,singapore
2026-01-26 04:00:00,29.7,32.5,0.0,0.0,0.0,66,61,1007.9,17.1,28,34.9,690.0,2,singapore
2026-01-26 05:00:00,30.9,33.9,0.0,0.0,0.0,67,56,1006.8,17.2,29,35.6,776.0,2,singapore
2026-01-26 06:00:00,31.6,34.7,0.0,0.0,0.0,67,53,1005.9,17.1,30,35.6,797.0,2,singapore
2026-01-26 07:00:00,31.8,34.6,0.0,0.0,0.0,76,52,1005.0,17.3,31,35.6,761.0,3,singapore
2026-01-26 08:00:00,31.6,33.8,0.0,0.0,0.0,85,52,1004.3,17.0,32,35.3,661.0,3,singapore
2026-01-26 09:00:00,30.9,32.7,0.0,0.0,0.0,94,54,1004.0,16.4,33,34.2,502.0,3,singapore
2026-01-26 10:00:00,29.7,31.8,0.1,0.0,0.0,81,59,1004.6,15.5,36,32.4,300.0,2,singapore
2026-01-26 11:00:00,28.1,30.7,0.1,0.0,0.0,69,67,1005.6,13.8,39,29.9,112.0,2,singapore
2026-01-26 12:00:00,26.8,29.6,0.1,0.0,0.0,56,73,1006.5,12.5,41,27.0,12.0,2,singapore
2026-01-26 13:00:00,25.9,29.1,0.0,0.0,0.0,65,78,1007.1,10.9,44,23.4,0.0,3,singapore
2026-01-26 14:00:00,25.4,29.0,0.0,0.0,0.0,74,82,1007.6,9.4,43,19.4,0.0,3,singapore
2026-01-26 15:00:00,24.9,28.8,0.0,0.0,0.0,83,85,1007.8,8.2,41,16.6,0.0,3,singapore
2026-01-26 16:00:00,24.6,28.6,0.0,0.0,0.0,70,87,1007.7,8.0,36,16.2,0.0,1,singapore
2026-01-26 17:00:00,24.5,28.2,0.0,0.0,0.0,56,87,1007.5,8.5,28,17.3,0.0,1,singapore
2026-01-26 18:00:00,24.3,28.1,0.0,0.0,0.0,43,88,1007.2,8.4,25,16.9,0.0,1,singapore
2026-01-26 19:00:00,24.1,28.1,0.0,0.0,0.0,53,89,1007.0,6.9,28,14.0,0.0,2,singapore
2026-01-26 20:00:00,23.9,28.3,0.0,0.0,0.0,62,90,1006.8,4.7,32,10.1,0.0,2,singapore
2026-01-26 21:00:00,23.8,28.3,0.0,0.0,0.0,72,91,1006.8,3.3,41,7.6,0.0,2,singapore
2026-01-26 22:00:00,23.6,28.2,0.0,0.0,0.0,64,92,1007.2,3.4,32,7.2,0.0,2,singapore
2026-01-26 23:00:00,23.5,27.9,0.0,0.0,0.0,56,92,1007.7,4.1,15,8.3,0.0,2,singapore
2026-01-20 00:00:00,22.0,22.3,0.0,0.0,0.0,85,66,1001.4,10.2,135,28.8,547.0,3,sydney
2026-01-20 01:00:00,23.2,23.3,0.0,0.0,0.0,84,57,1000.8,13.7,135,32.0,673.0,3,sydney
2026-01-20 02:00:00,24.0,24.4,0.0,0.0,0.0,78,55,1000.8,15.0,134,35.6,770.0,2,sydney
2026-01-20 03:00:00,24.7,25.4,0.0,0.0,0.0,64,50,1000.3,15.3,129,36.7,890.0,2,sydney
2026-01-20 04:00:00,24.5,24.7,0.0,0.0,0.0,71,51,999.8,15.9,123,37.1,803.0,2,sydney
2026-01-20 05:00:00,24.1,23.9,0.0,0.0,0.0,72,53,999.2,16.0,121,37.4,715.0,2,sydney
2026-01-20 06:00:00,23.5,22.6,0.0,0.0,0.0,45,54,998.6,14.7,126,37.4,581.0,2,sydney
2026-01-20 07:00:00,22.6,21.7,0.0,0.0,0.0,64,57,998.6,14.2,126,35.3,421.0,2,sydney
2026-01-20 08:00:00,21.6,21.0,0.0,0.0,0.0,70,62,999.0,12.8,128,33.1,232.0,2,sydney
2026-01-20 09:00:00,20.6,20.4,0.0,0.0,0.0,57,66,999.2,9.7,129,29.2,60.0,2,sydney
2026-01-20 10:00:00,19.8,20.4,0.0,0.0,0.0,55,70,999.4,5.1,141,21.6,0.0,2,sydney
2026-01-20 11:00:00,19.2,20.0,0.0,0.0,0.0,64,74,999.9,4.0,180,10.8,0.0,2,sydney
2026-01-20 12:00:00,18.5,19.4,0.0,0.0,0.0,51,77,999.9,4.1,195,8.3,0.0,2,sydney
2026-01-20 13:00:00,18.0,18.8,0.0,0.0,0.0,65,80,999.4,4.0,207,8.3,0.0,2,sydney
2026-01-20 14:00:00,17.6,18.3,0.0,0.0,0.0,68,82,999.0,4.8,222,9.7,0.0,2,sydney
2026-01-20 15:00:00,17.2,17.9,0.0,0.0,0.0,63,84,998.3,4.9,216,10.4,0.0,2,sydney
2026-01-20 16:00:00,16.9,17.8,0.0,0.0,0.0,48,86,997.8,4.0,207,10.1,0.0,2,sydney
2026-01-20 17:00:00,16.5,17.5,0.0,0.0,0.0,6,87,997.7,3.2,207,8.6,0.0,1,sydney
2026-01-20 18:00:00,16.2,17.1,0.0,0.0,0.0,67,88,997.4,3.1,225,6.5,0.0,2,sydney
2026-01-20 19:00:00,15.9,16.7,0.0,0.0,0.0,62,89,997.6,3.2,243,6.5,0.0,2,sydney
2026-01-20 20:00:00,16.0,16.9,0.0,0.0,0.0,37,88,997.8,2.9,263,6.1,43.0,1,sydney
2026-01-20 21:00:00,17.6,18.4,0.0,0.0,0.0,7,79,998.3,3.6,264,9.7,229.0,1,sydney
2026-01-20 22:00:00,19.7,20.1,0.0,0.0,0.0,32,68,998.3,5.2,236,13.7,449.0,1,sydney
2026-01-20 23:00:00,21.3,21.9,0.0,0.0,0.0,39,56,998.3,3.3,229,13.7,617.0,1,sydney
2026-01-21 00:00:00,22.6,23.9,0.0,0.0,0.0,35,47,997.7,1.6,207,11.2,745.0,1,sydney
2026-01-21 01:00:00,23.9,26.1,0.0,0.0,0.0,52,43,997.3,1.3,146,7.6,875.0,2,sydney
2026-01-21 02:00:00,25.0,27.5,0.0,0.0,0.0,67,41,996.5,2.1,121,9.0,935.0,2,sydney
2026-01-21 03:00:00,25.7,26.8,0.0,0.0,0.0,62,40,996.0,6.7,164,17.6,850.0,2,sydney
2026-01-21 04:00:00,26.6,27.6,0.0,0.0,0.0,35,39,995.2,7.0,125,18.4,805.0,1,sydney
2026-01-21 05:00:00,26.1,26.6,0.0,0.0,0.0,9,43,994.7,13.4,110,32.4,843.0,1,sydney
2026-01-21 06:00:00,24.7,24.2,0.0,0.0,0.0,0,48,994.2,14.4,93,34.9,693.0,0,sydney
2026-01-21 07:00:00,24.1,22.9,0.0,0.0,0.0,3,49,993.6,13.6,78,34.2,490.0,0,sydney
2026-01-21 08:00:00,22.8,21.7,0.0,0.0,0.0,6,53,994.2,13.7,90,32.4,272.0,1,sydney
2026-01-21 09:00:00,21.3,20.6,0.0,0.0,0.0,3,59,994.7,11.5,88,31.7,73.0,0,sydney
2026-01-21 10:00:00,20.4,20.5,0.0,0.0,0.0,0,64,995.5,6.4,74,25.2,0.0,0,sydney
2026-01-21 11:00:00,19.7,20.5,0.0,0.0,0.0,2,69,995.9,2.5,82,13.7,0.0,0,sydney
2026-01-21 12:00:00,19.4,20.4,0.0,0.0,0.0,0,71,996.1,1.8,90,4.7,0.0,0,sydney
2026-01-21 13:00:00,18.9,19.9,0.0,0.0,0.0,32,73,995.8,2.1,121,3.2,0.0,1,sydney
2026-01-21 14:00:00,18.4,19.4,0.0,0.0,0.0,48,77,995.2,2.4,117,4.0,0.0,2,sydney
2026-01-21 15:00:00,18.0,19.1,0.0,0.0,0.0,63,80,994.8,2.1,149,4.3,0.0,2,sydney
2026-01-21 16:00:00,17.7,18.9,0.0,0.0,0.0,80,82,994.5,2.3,162,4.3,0.0,2,sydney
2026-01-21 17:00:00,17.4,18.7,0.0,0.0,0.0,64,86,994.5,2.3,198,5.0,0.0,2,sydney
2026-01-21 18:00:00,17.0,18.3,0.0,0.0,0.0,78,89,994.4,2.6,214,5.0,0.0,2,sydney
2026-01-21 19:00:00,16.8,18.1,0.0,0.0,0.0,72,90,994.9,3.3,221,7.2,0.0,2,sydney
2026-01-21 20:00:00,17.4,18.6,0.0,0.0,0.0,64,87,996.0,3.3,221,7.9,31.0,2,sydney
2026-01-21 21:00:00,19.0,20.3,0.0,0.0,0.0,62,79,996.7,2.8,230,7.9,162.0,2,sydney
2026-01-21 22:00:00,20.8,21.6,0.0,0.0,0.0,75,70,997.4,6.3,211,15.5,303.0,2,sydney
2026-01-21 23:00:00,22.4,23.1,0.0,0.0,0.0,85,63,997.4,6.3,167,15.8,420.0,3,sydney
2026-01-22 00:00:00,24.1,24.7,0.0,0.0,0.0,85,58,997.7,9.0,157,22.3,583.0,3,sydney
2026-01-22 01:00:00,25.3,26.1,0.0,0.0,0.0,73,54,997.8,13.2,151,32.0,717.0,2,sydney
2026-01-22 02:00:00,25.4,26.1,0.0,0.0,0.0,74,54,998.2,18.0,151,41.8,850.0,2,sydney
2026-01-22 03:00:00,23.7,23.2,0.0,0.0,0.0,92,60,998.6,22.2,153,51.8,739.0,3,sydney
2026-01-22 04:00:00,22.2,19.7,0.0,0.0,0.0,85,56,999.0,23.2,156,52.9,540.0,3,sydney
2026-01-22 05:00:00,21.8,19.3,0.0,0.0,0.0,95,55,999.4,22.1,152,52.9,458.0,3,sydney
2026-01-22 06:00:00,21.3,18.8,0.0,0.0,0.0,99,55,999.8,20.8,152,50.0,318.0,3,sydney
2026-01-22 07:00:00,20.5,18.4,0.0,0.0,0.0,100,60,1000.5,19.2,154,46.8,134.0,3,sydney
2026-01-22 08:00:00,20.0,18.4,0.0,0.0,0.0,98,63,1001.7,16.7,155,42.5,68.0,3,sydney
2026-01-22 09:00:00,19.4,18.1,0.0,0.0,0.0,99,66,1003.1,15.5,155,37.4,17.0,3,sydney
2026-01-22 10:00:00,19.0,17.7,0.0,0.0,0.0,100,65,1004.1,14.0,154,34.9,0.0,3,sydney
2026-01-22 11:00:00,18.8,17.9,0.0,0.0,0.0,100,67,1005.0,11.4,152,31.3,0.0,3,sydney
2026-01-22 12:00:00,18.6,17.7,0.0,0.0,0.0,100,69,1005.6,11.8,153,25.9,0.0,3,sydney
2026-01-22 13:00:00,18.5,17.9,0.0,0.0,0.0,100,67,1005.7,8.5,152,25.9,0.0,3,sydney
2026-01-22 14:00:00,18.4,17.8,0.0,0.0,0.0,100,64,1005.8,7.2,153,18.4,0.0,3,sydney
2026-01-22 15:00:00,18.2,17.7,0.0,0.0,0.0,93,65,1005.7,6.5,161,15.8,0.0,3,sydney
2026-01-22 16:00:00,17.9,17.7,0.0,0.0,0.0,70,66,1005.8,4.7,176,14.0,0.0,2,sydney
2026-01-22 17:00:00,17.3,17.2,0.0,0.0,0.0,65,69,1005.9,3.6,217,10.1,0.0,2,sydney
2026-01-22 18:00:00,16.7,16.8,0.0,0.0,0.0,69,73,1006.0,3.4,238,7.6,0.0,2,sydney
2026-01-22 19:00:00,16.3,16.3,0.0,0.0,0.0,68,76,1006.1,3.7,209,7.2,0.0,2,sydney
2026-01-22 20:00:00,16.1,16.3,0.0,0.0,0.0,54,78,1006.5,3.0,256,7.2,38.0,2,sydney
2026-01-22 21:00:00,17.4,17.6,0.0,0.0,0.0,64,73,1007.0,3.6,264,9.4,173.0,2,sydney
2026-01-22 22:00:00,18.8,19.2,0.0,0.0,0.0,66,66,1007.1,2.2,171,9.4,285.0,2,sydney
2026-01-22 23:00:00,20.4,20.0,0.0,0.0,0.0,75,57,1006.9,6.5,84,16.6,422.0,2,sydney
2026-01-23 00:00:00,21.7,21.1,0.0,0.0,0.0,94,52,1006.7,7.1,49,17.6,497.0,3,sydney
2026-01-23 01:00:00,22.6,21.8,0.0,0.0,0.0,91,49,1006.2,7.7,53,18.7,427.0,3,sydney
2026-01-23 02:00:00,23.7,23.2,0.0,0.0,0.0,87,46,1005.4,8.2,61,20.5,589.0,3,sydney
2026-01-23 03:00:00,24.9,24.9,0.0,0.0,0.0,86,43,1004.7,10.0,75,24.8,740.0,3,sydney
2026-01-23 04:00:00,25.2,25.2,0.0,0.0,0.0,80,43,1004.2,13.3,93,32.4,811.0,2,sydney
2026-01-23 05:00:00,24.6,23.7,0.0,0.0,0.0,26,46,1003.9,18.0,91,41.8,757.0,1,sydney
2026-01-23 06:00:00,24.0,23.0,0.0,0.0,0.0,39,48,1003.9,16.2,86,42.1,662.0,1,sydney
2026-01-23 07:00:00,23.4,21.9,0.0,0.0,0.0,38,52,1003.6,16.3,85,39.2,464.0,1,sydney
2026-01-23 08:00:00,22.5,21.5,0.0,0.0,0.0,44,55,1004.0,13.8,83,37.1,252.0,2,sydney
2026-01-23 09:00:00,21.5,20.9,0.0,0.0,0.0,45,60,1004.3,11.7,79,31.0,66.0,2,sydney
2026-01-23 10:00:00,20.8,21.1,0.0,0.0,0.0,51,65,1004.9,6.8,72,25.9,0.0,2,sydney
